Property,Field,Mown,Year,Date,Time ,Surveyor,Point,<50_Males,<50_Females,<50_Total,>50_Male,>50_Females,>50_Total,Total_Counts ,Notes
Field Farm,North Field Front,N,2023,5/21/2023,N/A,D. Schaller,K,5,2,7,0,0,0,7,
Field Farm,North Field Front,N,2023,5/28/2023,9:25,Peter Rogers,K,5,1,6,0,0,0,6,
Field Farm,North Field Front,N,2023,6/6/2023,N/A,D. Schaller,K,2,0,2,0,0,0,2,
Field Farm,North Field Front,N,2023,6/14/2023,N/A,D. Schaller,K,3,0,3,0,0,0,3,
Field Farm,North Field Front,N,2023,6/17/2023,10:31,Peter Rogers,K,5,0,5,7,0,7,12,
Field Farm,North Field Front,N,2023,6/27/2023,N/A,D. Schaller,K,2,0,2,0,0,0,2,
Field Farm,North Field Front,N,2023,7/4/2023,N/A,D. Schaller,K,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/7/2023,N/A,D. Schaller,K,1,4,5,0,0,0,5,
Field Farm,North Field Front,N,2023,7/11/2023,N/A,D. Schaller,K,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/14/2023,N/A,D. Schaller,K,3,N/A,7,0,0,0,7,
Field Farm,North Field Front,N,2023,7/18/2023,N/A,D. Schaller,K,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/9/2023,9:52,Peter Rogers,K,2,1,3,0,0,0,3,
Field Farm,South Field,N,2023,4/30/2023,N/A,D. Schaller,L,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/2/2023,N/A,D. Schaller,L,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/4/2023,N/A,D. Schaller,L,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/10/2023,N/A,D. Schaller,L,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/20/2023,10:10,Peter Rogers,L,0,0,0,1,0,1,1,
Field Farm,South Field,N,2023,5/28/2023,9:55,Peter Rogers,L,2,0,2,0,0,0,2,
Field Farm,South Field,N,2023,7/9/2023,10:22,Peter Rogers,L,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/7/2023,N/A,D. Schaller,L/M,0,0,0,3,0,3,3,
Field Farm,South Field,N,2023,4/30/2023,N/A,D. Schaller,M,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/2/2023,N/A,D. Schaller,M,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/4/2023,N/A,D. Schaller,M,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/7/2023,N/A,D. Schaller,M,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/10/2023,N/A,D. Schaller,M,2,0,2,0,0,0,2,
Field Farm,South Field,N,2023,5/20/2023,10:15,Peter Rogers,M,2,0,2,5,0,5,7,
Field Farm,South Field,N,2023,5/28/2023,10:08,Peter Rogers,M,5,0,5,3,0,3,8,
Field Farm,South Field,N,2023,7/9/2023,10:40,Peter Rogers,M,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,4/30/2023,N/A,D. Schaller,N,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/2/2023,N/A,D. Schaller,N,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/4/2023,N/A,D. Schaller,N,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/7/2023,N/A,D. Schaller,N,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/10/2023,N/A,D. Schaller,N,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/20/2023,10:30,Peter Rogers,N,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/28/2023,10:16,Peter Rogers,N,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,7/9/2023,10:45,Peter Rogers,N,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/21/2023,N/A,D. Schaller,N/A,4,1,5,0,0,0,5,
Field Farm,South Field,N,2023,6/6/2023,N/A,D. Schaller,N/A,6,0,6,0,0,0,6,
Field Farm,South Field,N,2023,6/14/2023,N/A,D. Schaller,N/A,6,2,8,0,0,0,8,
Field Farm,South Field,N,2023,6/27/2023,N/A,D. Schaller,N/A,1,0,1,0,0,0,1,
Field Farm,South Field,N,2023,7/4/2023,N/A,D. Schaller,N/A,4,2,6,0,0,0,6,
Field Farm,South Field,N,2023,7/11/2023,N/A,D. Schaller,N/A,1,0,1,0,0,0,1,
Field Farm,South Field,N,2023,7/14/2023,N/A,D. Schaller,N/A,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,7/18/2023,N/A,D. Schaller,N/A,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,4/30/2023,N/A,D. Schaller,O,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/2/2023,N/A,D. Schaller,O,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/4/2023,N/A,D. Schaller,O,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/7/2023,N/A,D. Schaller,O,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/10/2023,N/A,D. Schaller,O,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/20/2023,10:40,Peter Rogers,O,4,0,4,3,0,3,7,
Field Farm,South Field,N,2023,5/28/2023,10:25,Peter Rogers,O,5,0,5,1,0,1,6,
Field Farm,South Field,N,2023,7/9/2023,11:00,Peter Rogers,O,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,4/30/2023,N/A,D. Schaller,P,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/2/2023,N/A,D. Schaller,P,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/4/2023,N/A,D. Schaller,P,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/7/2023,N/A,D. Schaller,P,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/10/2023,N/A,D. Schaller,P,0,0,0,0,0,0,0,
Field Farm,South Field,N,2023,5/20/2023,10:50,Peter Rogers,P,0,0,0,4,0,4,4,
Field Farm,South Field,N,2023,5/28/2023,10:36,Peter Rogers,P,0,0,0,3,1,4,4,
Field Farm,South Field,N,2023,7/9/2023,11:10,Peter Rogers,P,0,0,0,0,0,0,0,
Fruitlands,New Meadow,Y,2023,5/6/2023,6:40,Jeff Blanchard,A,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,5/21/2023,7:25,Jeff Blanchard,A,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,5/23/2023,9:47,Ed Bogle,A,1,0,1,0,0,0,1,
Fruitlands,New Meadow,N,2023,5/26/2023,6:04,Scott Wilson,A,1,1,2,0,0,0,2,
Fruitlands,New Meadow,N,2023,6/10/2023,8:05,Jeff Blanchard,A,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/12/2023,7:45,Ed Bogle,A,1,0,1,1,0,1,2,
Fruitlands,New Meadow,N,2023,6/23/2023,10:10,Ed Bogle,A,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/30/2023,5:53,Jeff Blanchard,A,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/2/2023,5:43,Scott Wilson,A,3,1,4,0,0,0,4,
Fruitlands,New Meadow,N,2023,6/8/2023,5:42,Scott Wilson,A,2,1,3,0,0,0,3,
Fruitlands,New Meadow,N,2023,6/15/2023,6:01,Scott Wilson,A,1,0,1,0,0,0,1,
Fruitlands,New Meadow,N,2023,6/21/2023,6:10,Scott Wilson,A,1,0,1,0,0,0,1,
Fruitlands,New Meadow,N,2023,6/29/2023,6:02,Scott Wilson,A,1,0,1,0,0,0,1,
Fruitlands,New Meadow,N,2023,7/11/2023,7:10,Ed Bogle,A,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,7/8/2023,6:08,Scott Wilson,A,1,0,1,0,0,0,1,
Fruitlands,New Meadow,N,2023,7/14/2023,6:18,Scott Wilson,A,0,0,0,0,0,0,0,
Fruitlands,New Meadow,Y,2023,5/6/2023,6:47,Jeff Blanchard,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,5/21/2023,7:33,Jeff Blanchard,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,5/23/2023,9:35,Ed Bogle,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,5/26/2023,6:14,Scott Wilson,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/10/2023,8:15,Jeff Blanchard,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/12/2023,7:31,Ed Bogle,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/23/2023,N/A,Ed Bogle,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/30/2023,6:00,Jeff Blanchard,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/2/2023,5:50,Scott Wilson,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/8/2023,5:50,Scott Wilson,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/15/2023,6:09,Scott Wilson,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/21/2023,6:19,Scott Wilson,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/29/2023,6:09,Scott Wilson,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,7/11/2023,7:00,Ed Bogle,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,7/8/2023,6:16,Scott Wilson,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,7/14/2023,6:27,Scott Wilson,B,0,0,0,0,0,0,0,
Fruitlands,New Meadow,Y,2023,5/6/2023,6:55,Jeff Blanchard,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,5/21/2023,7:43,Jeff Blanchard,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,5/23/2023,9:26,Ed Bogle,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,5/26/2023,6:26,Scott Wilson,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/10/2023,8:25,Jeff Blanchard,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/12/2023,7:21,Ed Bogle,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/23/2023,N/A,Ed Bogle,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/30/2023,6:08,Jeff Blanchard,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/2/2023,6:00,Scott Wilson,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/8/2023,5:59,Scott Wilson,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/15/2023,6:18,Scott Wilson,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/21/2023,6:28,Scott Wilson,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,6/29/2023,N/A,Scott Wilson,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,7/11/2023,6:53,Ed Bogle,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,7/8/2023,6:24,Scott Wilson,C,0,0,0,0,0,0,0,
Fruitlands,New Meadow,N,2023,7/14/2023,6:38,Scott Wilson,C,0,0,0,1,0,1,1,
Fruitlands,Old Meadow,Y,2023,5/6/2023,7:51,Jeff Blanchard,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/21/2023,9:37,Jeff Blanchard,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/23/2023,9:05,Ed Bogle,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/26/2023,6:40,Scott Wilson,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/10/2023,9:12,Jeff Blanchard,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/12/2023,8:46,Ed Bogle,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/23/2023,N/A,Ed Bogle,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/30/2023,6:49,Jeff Blanchard,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/2/2023,6:13,Scott Wilson,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/8/2023,6:23,Scott Wilson,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/15/2023,6:30,Scott Wilson,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/21/2023,6:39,Scott Wilson,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/29/2023,6:16,Scott Wilson,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/11/2023,8:19,Ed Bogle,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/8/2023,6:34,Scott Wilson,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/14/2023,6:50,Scott Wilson,D,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,Y,2023,5/6/2023,7:10,Jeff Blanchard,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/21/2023,9:02,Jeff Blanchard,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/23/2023,8:25,Ed Bogle,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/26/2023,6:50,Scott Wilson,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/10/2023,8:41,Jeff Blanchard,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/12/2023,8:35,Ed Bogle,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/23/2023,8:05,Ed Bogle,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/30/2023,6:18,Jeff Blanchard,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/2/2023,6:21,Scott Wilson,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/8/2023,6:33,Scott Wilson,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/15/2023,6:38,Scott Wilson,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/21/2023,6:46,Scott Wilson,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/29/2023,6:28,Scott Wilson,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/11/2023,7:47,Ed Bogle,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/8/2023,6:42,Scott Wilson,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/14/2023,6:57,Scott Wilson,E,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,Y,2023,5/6/2023,7:23,Jeff Blanchard,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/21/2023,9:09,Jeff Blanchard,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/23/2023,8:36,Ed Bogle,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/26/2023,6:57,Scott Wilson,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/10/2023,8:48,Jeff Blanchard,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/12/2023,8:23,Ed Bogle,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/23/2023,N/A,Ed Bogle,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/30/2023,6:26,Jeff Blanchard,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/2/2023,6:28,Scott Wilson,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/8/2023,6:41,Scott Wilson,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/15/2023,6:46,Scott Wilson,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/21/2023,6:54,Scott Wilson,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/29/2023,6:34,Scott Wilson,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/11/2023,7:34,Ed Bogle,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/8/2023,6:48,Scott Wilson,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/14/2023,7:06,Scott Wilson,F,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,Y,2023,5/6/2023,7:32,Jeff Blanchard,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/21/2023,9:15,Jeff Blanchard,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/23/2023,8:45,Ed Bogle,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/26/2023,7:05,Scott Wilson,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/10/2023,8:55,Jeff Blanchard,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/12/2023,8:15,Ed Bogle,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/23/2023,N/A,Ed Bogle,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/30/2023,6:33,Jeff Blanchard,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/2/2023,6:36,Scott Wilson,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/8/2023,6:48,Scott Wilson,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/15/2023,6:54,Scott Wilson,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/21/2023,7:03,Scott Wilson,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/29/2023,6:42,Scott Wilson,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/11/2023,7:25,Ed Bogle,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/8/2023,7:01,Scott Wilson,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/14/2023,7:18,Scott Wilson,G,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,Y,2023,5/6/2023,7:40,Jeff Blanchard,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/21/2023,9:24,Jeff Blanchard,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/23/2023,8:56,Ed Bogle,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,5/26/2023,7:14,Scott Wilson,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/10/2023,9:03,Jeff Blanchard,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/12/2023,8:59,Ed Bogle,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/23/2023,N/A,Ed Bogle,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/30/2023,6:40,Jeff Blanchard,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/2/2023,6:43,Scott Wilson,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/8/2023,6:56,Scott Wilson,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/15/2023,7:07,Scott Wilson,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/21/2023,7:11,Scott Wilson,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,6/29/2023,6:50,Scott Wilson,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/11/2023,8:03,Ed Bogle,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/8/2023,7:20,Scott Wilson,H,0,0,0,0,0,0,0,
Fruitlands,Old Meadow,N,2023,7/14/2023,7:26,Scott Wilson,H,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/5/2023,9:30,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/9/2023,7:00,Sylvia Topp,A,1,0,1,0,0,0,1,
Greenwood Farm,Front Field,N,2023,5/12/2023,7:13,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/19/2023,6:42,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/26/2023,5:38,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/2/2023,6:26,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/9/2023,7:17,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/11/2023,N/A,Sylvia Topp,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/16/2023,6:01,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/23/2023,7:08,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/30/2023,6:58,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/1/2023,N/A,Sylvia Topp,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/7/2023,8:51,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/14/2023,5:55,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/17/2023,7:40,Sylvia Topp,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/23/2023,6:49,Peter Ward,A,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/5/2023,9:38,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/9/2023,N/A,Sylvia Topp,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/12/2023,7:20,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/19/2023,6:51,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,5/26/2023,5:47,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/2/2023,6:33,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/9/2023,7:26,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/11/2023,N/A,Sylvia Topp,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/16/2023,6:09,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/23/2023,7:16,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,6/30/2023,7:07,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/1/2023,N/A,Sylvia Topp,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/7/2023,8:59,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/14/2023,6:03,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/17/2023,N/A,Sylvia Topp,B,0,0,0,0,0,0,0,
Greenwood Farm,Front Field,N,2023,7/23/2023,6:58,Peter Ward,B,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/5/2023,9:44,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/9/2023,N/A,Sylvia Topp,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/12/2023,7:26,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/19/2023,6:58,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/26/2023,5:53,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/2/2023,6:40,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/9/2023,7:33,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/11/2023,N/A,Sylvia Topp,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/16/2023,6:21,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/23/2023,7:23,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/30/2023,7:13,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/1/2023,N/A,Sylvia Topp,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/7/2023,9:05,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/14/2023,6:09,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/17/2023,N/A,Sylvia Topp,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/23/2023,7:09,Peter Ward,C,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/5/2023,9:56,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/9/2023,8:00,Sylvia Topp,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/12/2023,7:36,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/19/2023,7:08,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,5/26/2023,6:03,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/2/2023,6:50,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/9/2023,7:43,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/11/2023,8:27,Sylvia Topp,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/16/2023,6:33,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/23/2023,7:32,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,6/30/2023,7:22,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/1/2023,8:00,Sylvia Topp,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/7/2023,9:16,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/14/2023,6:18,Peter Ward,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/17/2023,7:00,Sylvia Topp,D,0,0,0,0,0,0,0,
Greenwood Farm,Middle Field,N,2023,7/23/2023,7:15,Peter Ward,D,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,5/3/2023,9:55,Elias Vivas,A,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,5/13/2023,5:45,Elias Vivas,A,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,5/29/2023,9:50,Elias Vivas,A,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,6/12/2023,9:00,Elias Vivas,A,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,6/28/2023,9:30,Elias Vivas,A,1,0,1,0,0,0,1,
